CustomerID,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,ModifiedDate
30004,Ms.,Nkenge,NULL,McLin,NULL,Some Discount Store,adventure-works\pamela0,nkenge0@adventure-works.com,158-555-0123,01-08-2005
30005,Ms.,Nancy,A.,McPhearson,NULL,Variety Cycling,adventure-works\jae0,nancy3@adventure-works.com,1 (11) 500 555-0195,01-08-2007
30007,Ms.,Raquel,NULL,Mello,NULL,Remote Bicycle Specialists,adventure-works\josé1,raquel0@adventure-works.com,723-555-0124,01-09-2006
30008,Mr.,R. Morgan,L.,Mendoza,NULL,Friendly Neighborhood Bikes,adventure-works\jillian0,rmorgan0@adventure-works.com,963-555-0146,01-06-2007
30010,Mr.,Stephen,A.,Mew,NULL,Recommended Bicycles,adventure-works\garrett1,stephen4@adventure-works.com,399-555-0114,01-11-2005
30012,Ms.,Helen,M.,Meyer,NULL,Alpine Ski House,adventure-works\linda3,helen2@adventure-works.com,519-555-0112,01-11-2005
30016,Mr.,Thomas,R.,Michaels,NULL,Seats and Saddles Company,adventure-works\garrett1,thomas2@adventure-works.com,162-555-0174,01-11-2006
30018,Ms.,Virginia,L.,Miller,NULL,All Cycle Shop,adventure-works\pamela0,virginia0@adventure-works.com,918-555-0127,01-07-2006
30019,Mr.,Matthew,J.,Miller,NULL,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,01-09-2006
30021,Mr.,Ben,NULL,Miller,NULL,Low Price Cycles,adventure-works\josé1,ben1@adventure-works.com,207-555-0167,01-08-2007
30022,Mr.,Dylan,NULL,Miller,NULL,Metropolitan Manufacturing,adventure-works\shu0,dylan1@adventure-works.com,140-555-0192,01-11-2005
30023,Mr.,Frank,NULL,Miller,NULL,Orange Bicycle Company,adventure-works\jillian0,frank6@adventure-works.com,118-555-0184,01-08-2006
30024,Ms.,Neva,M.,Mitchell,NULL,Riding Associates,adventure-works\pamela0,neva0@adventure-works.com,992-555-0134,01-08-2007
30025,Ms.,Linda,NULL,Mitchell,NULL,Essential Bike Works,adventure-works\jae0,linda9@adventure-works.com,1 (11) 500 555-0182,01-09-2007
30027,Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,01-09-2007
30028,Ms.,Laura,C.,Steele,NULL,Professional Containers and Packaging Co.,adventure-works\shu0,laura3@adventure-works.com,741-555-0173,01-08-2006
30029,Ms.,Shanay,B.,Steelman,NULL,One Bike Company,adventure-works\josé1,shanay0@adventure-works.com,797-555-0118,01-09-2006
30030,Mr.,Stefano,NULL,Stefani,NULL,Cycling Goods,adventure-works\jae0,stefano0@adventure-works.com,1 (11) 500 555-0115,01-08-2006
30031,Mr.,Alan,NULL,Steiner,NULL,Cycle Clearance,adventure-works\pamela0,alan4@adventure-works.com,792-555-0194,01-09-2007
30032,Mr.,Derik,NULL,Stenerson,NULL,Black Bicycle Company,adventure-works\jillian0,derik0@adventure-works.com,441-555-0144,01-02-2007
30033,Mr.,Vassar,J.,Stern,NULL,Transport Bikes,adventure-works\shu0,vassar0@adventure-works.com,328-555-0123,01-09-2007
30034,Ms.,Wathalee,R.,Steuber,NULL,Sellers of Cycles,adventure-works\pamela0,wathalee0@adventure-works.com,517-555-0120,01-09-2007
30035,Ms.,Alice,M.,Steiner,NULL,Maintenance and Repair for Bicycles,adventure-works\jillian0,alice4@adventure-works.com,355-555-0180,01-08-2007
30036,Ms.,Liza Marie,N.,Stevens,NULL,Fitness Department Stores,adventure-works\shu0,lizamarie0@adventure-works.com,366-555-0110,01-08-2007
30037,Mr.,Jim,NULL,Stewart,NULL,Famous Bike Shop,adventure-works\garrett1,jim5@adventure-works.com,226-555-0110,01-09-2006
30039,Mr.,Robert,B.,Stotka,NULL,Gift and Toy Store,adventure-works\jillian0,robert12@adventure-works.com,493-555-0185,01-07-2006
30040,Ms.,Kayla,M.,Stotler,NULL,Major Sporting Goods,adventure-works\linda3,kayla0@adventure-works.com,315-555-0131,01-02-2007
30042,Ms.,Ruby Sue,R.,Styles,NULL,Major Cycling,adventure-works\josé1,rubysue0@adventure-works.com,512-555-0122,01-08-2005
30044,Mr.,Gary,J.,Suess,NULL,Downhill Bicycle Specialists,adventure-works\jae0,gary5@adventure-works.com,1 (11) 500 555-0199,01-08-2006
30045,Ms.,Ruth,J.,Suffin,NULL,Bike Experts,adventure-works\pamela0,ruth2@adventure-works.com,924-555-0195,01-08-2006
30046,Ms.,Elizabeth,J.,Sullivan,NULL,Extraordinary Bike Works,adventure-works\jillian0,elizabeth4@adventure-works.com,306-555-0112,01-09-2006
30047,Mr.,Michael,NULL,Sullivan,NULL,Valley Bicycle Distributors,adventure-works\shu0,michael24@adventure-works.com,323-555-0113,01-11-2006
30048,Ms.,Marcia,J.,Sultan,NULL,Top Sports Supply,adventure-works\josé1,marcia0@adventure-works.com,613-555-0116,01-07-2006
30050,Mr.,Krishna,NULL,Sunkammurali,NULL,Metropolitan Bicycle Supply,adventure-works\jae0,krishna1@adventure-works.com,1 (11) 500 555-0177,01-09-2006
30051,Mr.,Brad,NULL,Sutton,NULL,Honest Repair Service,adventure-works\pamela0,brad0@adventure-works.com,688-555-0115,01-07-2007
30052,Mr.,Abraham,L.,Swearengin,NULL,Wheel Gallery,adventure-works\shu0,abraham0@adventure-works.com,926-555-0136,01-07-2005
30053,Ms.,Katherine,K.,Swan,NULL,Top Bike Market,adventure-works\garrett1,katherine1@adventure-works.com,421-555-0192,01-09-2007
30055,Ms.,Julie,NULL,Taft-Rider,NULL,Bicycle Lines Distributors,adventure-works\jillian0,julie1@adventure-works.com,145-555-0194,01-08-2006
30056,Mr.,Clarence,R.,Tatman,NULL,Sparkling Paint and Finishes,adventure-works\linda3,clarence0@adventure-works.com,787-555-0128,01-08-2005
30058,Mr.,Mike,M.,Taylor,NULL,Plastic Parts Company,adventure-works\garrett1,mike6@adventure-works.com,204-555-0189,01-11-2005
30061,Mr.,Chad,J.,Tedford,NULL,Big Cycle Mall,adventure-works\jillian0,chad1@adventure-works.com,588-555-0128,01-08-2007
30063,Ms.,Vanessa,J.,Tench,NULL,Eighth Bike Store,adventure-works\shu0,vanessa0@adventure-works.com,785-555-0163,01-08-2007
30064,Ms.,Judy,J.,Thames,NULL,Demand Distributors,adventure-works\david8,judy3@adventure-works.com,799-555-0118,01-06-2006
30067,Ms.,Phyllis,A.,Thomas,NULL,Red Bicycle Company,adventure-works\josé1,phyllis2@adventure-works.com,667-555-0112,01-07-2005
30069,Mr.,Donald,M.,Thompson,NULL,Trendy Department Stores,adventure-works\shu0,donald1@adventure-works.com,273-555-0111,01-09-2007
30070,Ms.,Kendra,N.,Thompson,NULL,Vintage Sport Boutique,adventure-works\david8,kendra0@adventure-works.com,464-555-0188,01-07-2007
30071,Mr.,Daniel,P.,Thompson,NULL,Travel Sports,adventure-works\pamela0,daniel2@adventure-works.com,247-555-0197,01-09-2007
30072,Ms.,Andrea,A.,Thomsen,NULL,West Side Mart,adventure-works\jae0,andrea1@adventure-works.com,1 (11) 500 555-0120,01-09-2007
30074,Ms.,Yuping,NULL,Tian,NULL,Tenth Bike Store,adventure-works\josé1,yuping0@adventure-works.com,744-555-0123,01-08-2005
30076,Ms.,Diane,NULL,Tibbott,NULL,Fun Times Club,adventure-works\shu0,diane5@adventure-works.com,847-555-0184,01-08-2005
30080,Ms.,Delia,B.,Toone,NULL,Wingtip Toys,adventure-works\david8,delia0@adventure-works.com,328-555-0192,01-09-2007
30083,Mr.,Glenn,J.,Track,II,Active Life Toys,adventure-works\josé1,glenn0@adventure-works.com,907-555-0170,01-09-2006
30087,Mr.,Billy,J.,Trent,NULL,Quick Parts and Service,adventure-works\garrett1,billy0@adventure-works.com,882-555-0115,01-09-2007
30089,Mr.,Michael John,R.,Troyer,NULL,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,01-09-2007
30090,Ms.,Christie,J.,Trujillo,NULL,A Typical Bike Shop,adventure-works\jillian0,christie0@adventure-works.com,686-555-0180,01-09-2005
30093,Ms.,Phyllis,B.,Tuffield,NULL,Fasteners & Bolts Outlet,adventure-works\garrett1,phyllis3@adventure-works.com,277-555-0182,01-08-2007
30094,Mr.,Sairaj,NULL,Uddin,NULL,Quantity Discounts,adventure-works\linda3,sairaj1@adventure-works.com,767-555-0193,01-08-2006
30095,Mr.,Sunil,NULL,Uppal,NULL,Swift Cycles,adventure-works\jillian0,sunil0@adventure-works.com,184-555-0187,01-08-2005
30098,Ms.,Esther,K.,Valle,NULL,Large Bike Shop,adventure-works\garrett1,esther0@adventure-works.com,481-555-0131,01-07-2006
30100,Mr.,Jessie,E.,Valerio,NULL,Wire Baskets and Parts,adventure-works\linda3,jessie0@adventure-works.com,103-555-0179,01-08-2005
30102,Mr.,Roger,NULL,Van Houten,NULL,Sports Store,adventure-works\jae0,roger2@adventure-works.com,1 (11) 500 555-0110,01-12-2006
30104,Ms.,Rose,M.,Vandenouer,NULL,Extended Tours,adventure-works\jae0,rose1@adventure-works.com,1 (11) 500 555-0140,01-07-2006
30105,Mr.,Gregory,T.,Vanderbout,Jr.,Convenient Sales and Service,adventure-works\pamela0,gregory1@adventure-works.com,684-555-0134,01-09-2006
30106,Mr.,Michael,NULL,Vanderhyde,NULL,Solid Bike Parts,adventure-works\jillian0,michael25@adventure-works.com,918-555-0141,01-09-2005
30107,Ms.,Margaret,J.,Vanderkamp,NULL,Permanent Finish Products,adventure-works\shu0,margaret2@adventure-works.com,265-555-0143,01-08-2005
30108,Ms.,Kara,N.,Vanderlinden,NULL,Mercantile Outlet,adventure-works\josé1,kara0@adventure-works.com,680-555-0160,01-08-2006
30109,Mr.,Nieves,J.,Vargas,II,Exhilarating Cycles,adventure-works\michael9,nieves0@adventure-works.com,371-555-0184,01-07-2006
30110,Mr.,Gary,T,Vargas,NULL,Exercise Center,adventure-works\shu0,gary6@adventure-works.com,112-555-0176,01-09-2006
30111,Mr.,Ranjit,Rudra,Varkey Chudukatil,NULL,Great Bicycle Supply,adventure-works\jillian0,ranjit1@adventure-works.com,810-555-0160,01-08-2005
30112,Ms.,Patricia,M.,Vasquez,NULL,Mail-Order Outlet,adventure-works\pamela0,patricia2@adventure-works.com,490-555-0132,01-08-2006
30113,Mr.,Raja,D.,Venugopal,NULL,Nearby Cycle Shop,adventure-works\jae0,raja0@adventure-works.com,1 (11) 500 555-0195,01-09-2006
30115,Ms.,Dora,P.,Verdad,NULL,Retreat Inn,adventure-works\josé1,dora0@adventure-works.com,155-555-0140,01-08-2006
30116,Ms.,Wanda,F.,Vernon,NULL,Technical Parts Manufacturing,adventure-works\shu0,wanda0@adventure-works.com,433-555-0168,01-07-2007
30117,Mr.,Robert,R.,Vessa,NULL,Totes & Baskets Company,adventure-works\jillian0,robert13@adventure-works.com,560-555-0171,01-08-2005
30118,Ms.,Caroline,A.,Vicknair,NULL,World of Bikes,adventure-works\jillian0,caroline0@adventure-works.com,695-555-0158,01-09-2006
